variable,run_path,W_param,N_param,min_days,threshold_label,threshold_value,mean_loss,median_loss,p99_loss,mean_events,median_events,p99_events,mean_tp,median_tp,p99_tp,mean_fp,median_fp,p99_fp,mean_tn,median_tn,p99_tn,mean_fn,median_fn,p99_fn,mean_tp_loss,median_tp_loss,p99_tp_loss,mean_fp_loss,median_fp_loss,p99_fp_loss,mean_fn_loss,median_fn_loss,p99_fn_loss,obs_tp,obs_fp,obs_tn,obs_fn,mean_obs_yearly_loss,mean_obs_yearly_events,mean_loss_minus_obs
anom_swh_p25_deseasonalized_detrended_rolling_mean_14_lag_5,run_g2,11.005714285714287,2109.0,1,fold0,-0.0271474840559687,5842604.626920001,5849184.960000002,6963315.428571429,251.7165,252.0,300.0,2.86575,3.0,7.0,18.579,19.0,26.0,0.0,0.0,0.0,0.92475,1.0,4.0,132639.55338857145,116055.25714285715,371376.8228571429,5709965.073531428,5709918.651428573,6800838.068571429,32803.01843142858,23211.05142857143,162477.36000000002,43,1715,783,10,,53.0,
anom_swh_p25_deseasonalized_detrended_rolling_mean_14_lag_5,run_g2,11.005714285714287,2109.0,1,fold1,0.001346068668689,4056833.371448572,4061934.0,5292119.725714287,174.78025,175.0,228.0,1.78375,2.0,5.0,20.9815,21.0,28.0,0.0,0.0,0.0,2.2745,2.0,7.0,82776.41215714288,69633.15428571429,278532.61714285717,3974056.959291429,3969089.7942857146,5176064.468571429,82666.15966285714,69633.15428571429,278532.61714285717,29,1194,1304,24,,53.0,
anom_swh_p25_deseasonalized_detrended_rolling_mean_14_lag_5,run_g2,11.005714285714287,2109.0,1,fold2,0.0287486994297244,2285151.224194286,2274683.04,3435235.6114285714,98.451,98.0,148.0,1.151,1.0,4.0,15.66975,16.0,23.0,0.0,0.0,0.0,2.70075,3.0,7.0,57128.20032857144,46422.10285714286,232110.5142857143,2228023.0238657147,2205049.885714286,3342623.516228567,108314.37149142858,92844.20571428572,324954.7200000001,19,671,1827,34,,53.0,
anom_swh_p25_deseasonalized_detrended_rolling_mean_14_lag_5,run_g2,11.005714285714287,2109.0,1,fold3,0.0295624340309415,2228173.8956999998,2205049.885714286,3365602.457142857,95.99625,95.0,145.0,1.141,1.0,4.0,15.66175,16.0,23.0,0.0,0.0,0.0,2.69975,3.0,7.0,56896.089814285726,46422.10285714286,232110.5142857143,2171277.8058857145,2158627.782857143,3295969.302857143,108546.4820057143,92844.20571428572,324954.7200000001,18,654,1844,35,,53.0,
anom_swh_p25_deseasonalized_detrended_rolling_mean_14_lag_5,run_g2,11.005714285714287,2109.0,1,fold4,0.0631857787730522,1042988.5959428571,1021286.262857143,1926517.2685714287,44.935,44.0,83.0,0.7405,1.0,3.0,7.747,8.0,14.0,0.0,0.0,0.0,3.061,3.0,8.0,40758.606308571434,23211.05142857143,208899.46285714288,1002229.9896342858,998075.2114285714,1856884.1142857145,124683.96551142859,116055.25714285715,371376.8228571429,12,300,2198,41,,53.0,
anom_swh_p25_deseasonalized_detrended_rolling_mean_14_lag_5,run_g2,11.005714285714287,2109.0,1,fold5,0.0242291923082281,2560248.605725714,2553215.657142857,3760190.33142857,110.303,110.0,162.0,1.141,1.0,4.0,17.38175,17.0,25.0,0.0,0.0,0.0,2.66125,2.0,7.0,59310.039162857145,46422.10285714286,232342.62479999452,2500938.5665628575,2483582.5028571435,3644135.0742857144,106132.53265714286,92844.20571428572,324954.72000000003,22,753,1745,31,,53.0,
anom_swh_p25_deseasonalized_detrended_rolling_mean_14_lag_5,run_g2,11.005714285714287,2109.0,1,mean,0.019987448192444416,2807098.1376685714,2785326.171428572,4015744.007657138,120.938,120.0,173.00999999999976,1.141,1.0,4.0,19.18125,19.0,27.0,0.0,0.0,0.0,2.66125,2.0,7.0,59310.039162857145,46422.10285714286,232342.62479999452,2747788.0985057144,2738904.068571429,3922667.6914285715,106132.53265714286,92844.20571428572,324954.72000000003,22,827,1671,31,,53.0,
anom_swh_p25_deseasonalized_detrended_rolling_mean_14_lag_5,run_g2,11.005714285714287,2109.0,1,median,0.026488945868976252,2426094.5312314285,2413949.348571429,3597945.081942853,104.52325,104.0,155.00999999999976,1.1625,1.0,4.0,16.9495,17.0,24.0,0.0,0.0,0.0,2.70075,3.0,7.0,57627.237934285724,46422.10285714286,232110.5142857143,2368467.293297143,2367527.2457142854,3504868.7657142864,107815.3338857143,92844.20571428572,324954.7200000001,20,713,1785,33,,53.0,
anom_swh_p25_deseasonalized_detrended_rolling_mean_14_lag_5,run_g2,11.005714285714287,2109.0,1,p75,0.029359000380637226,2248715.6762142857,2228260.937142858,3388813.508571429,96.88125,96.0,146.0,1.141,1.0,4.0,15.58925,16.0,23.0,0.0,0.0,0.0,2.69975,3.0,7.0,56896.089814285726,46422.10285714286,232110.5142857143,2191819.5864000004,2181838.834285714,3319180.3542857138,108546.4820057143,92844.20571428572,324954.7200000001,18,660,1838,35,,53.0,
