variable,run_path,threshold_label,threshold_value,mean_loss,median_loss,p99_loss,mean_events,median_events,p99_events,mean_tp,median_tp,p99_tp,mean_fp,median_fp,p99_fp,mean_tn,median_tn,p99_tn,mean_fn,median_fn,p99_fn,mean_tp_loss,median_tp_loss,p99_tp_loss,mean_fp_loss,median_fp_loss,p99_fp_loss,mean_fn_loss,median_fn_loss,p99_fn_loss,obs_tp,obs_fp,obs_tn,obs_fn,mean_obs_yearly_loss,mean_obs_yearly_events,mean_loss_minus_obs
duration_intensity_p60_waverys,run_g9,mean,13.929166666666665,84872.96914285714,85028.57142857139,114505.1428571428,74.86275,75.0,101.0,25.9825,26.0,35.0,18.68775,19.0,28.0,0.0,0.0,0.0,13.96925,14.0,23.0,60626.50514285713,60086.85714285713,86173.62285714262,24246.464000000004,23808.000000000004,36278.857142857145,21348.973714285716,21540.571428571428,36278.857142857145,375,150,1904,132,82113.30612244896,72.42857142857143,2759.663020408174
duration_intensity_p60_waverys,run_g9,fold3,17.35,73697.94742857142,73691.42857142854,102034.28571428568,65.00575,65.0,90.0,25.3475,25.0,35.0,12.8895,13.0,21.0,0.0,0.0,0.0,14.26875,14.0,23.0,57708.04114285713,57252.57142857142,82761.14285714287,15989.906285714287,15872.0,27209.142857142862,24267.437714285716,23808.000000000004,43081.14285714283,357,99,1955,150,82113.30612244896,72.42857142857143,-8415.35869387754
duration_intensity_p60_waverys,run_g9,median,18.14,66753.09714285712,65755.42857142857,94098.28571428568,58.88,58.0,83.0,25.134,25.0,34.0,9.559,9.0,17.0,0.0,0.0,0.0,15.3485,15.0,24.0,55404.617142857125,55551.99999999996,80493.71428571428,11348.48,11337.142857142857,20406.85714285714,26570.861714285715,26075.428571428572,45359.90857142829,343,70,1984,164,82113.30612244896,72.42857142857143,-15360.208979591844
duration_intensity_p60_waverys,run_g9,fold1,8.685,102315.44685714282,102034.2857142857,134911.9999999999,90.248,90.0,119.0,26.88725,27.0,36.0,26.579,27.0,36.0,0.0,0.0,0.0,11.629,11.0,20.0,65464.63085714285,64621.71428571428,91830.85714285714,36850.816,36278.857142857145,52150.85714285712,16510.848,15872.000000000002,29476.57142857143,405,227,1827,102,82113.30612244896,72.42857142857143,20202.14073469385
duration_intensity_p60_waverys,run_g9,fold2,18.93,59286.45485714284,58953.14285714283,85028.57142857143,52.294,52.0,75.0,24.61,25.0,34.0,6.54225,6.0,13.0,0.0,0.0,0.0,17.471,17.0,27.0,51838.51885714284,51017.14285714285,75958.85714285714,7447.935999999999,6802.285714285714,14738.285714285716,30136.96,29476.571428571435,49883.42857142854,321,46,2008,186,82113.30612244896,72.42857142857143,-22826.851265306126
duration_intensity_p60_waverys,run_g9,p75,19.173750000000002,56049.700571428555,55551.999999999985,81627.42857142855,49.439,49.0,72.0,23.911,24.0,33.0,5.68175,6.0,11.0,0.0,0.0,0.0,18.685,19.0,28.0,49582.143999999986,48749.714285714275,73691.42857142855,6467.556571428571,6802.285714285713,12470.857142857143,32393.334857142858,31744.000000000007,52150.857142857116,307,40,2014,200,82113.30612244896,72.42857142857143,-26063.60555102041
duration_intensity_p60_waverys,run_g9,fold4,19.255000000000003,54777.10628571427,54418.285714285696,79371.33714285688,48.3165,48.0,70.00999999999976,23.85,24.0,33.0,5.13125,5.0,10.009999999999764,0.0,0.0,0.0,19.11275,19.0,29.0,48937.34399999998,48749.71428571427,72557.71428571428,5839.762285714284,5668.5714285714275,12470.857142857143,33038.13485714285,32877.71428571429,53284.57142857139,303,36,2018,204,82113.30612244896,72.42857142857143,-27336.199836734697
duration_intensity_p60_waverys,run_g9,fold0,19.355,53182.2537142857,52150.857142857145,78226.2857142857,46.90975,46.0,69.0,23.549,24.0,32.00999999999976,4.413,4.0,10.0,0.0,0.0,0.0,19.29825,19.0,29.0,48161.31657142856,47615.999999999985,71424.0,5020.937142857142,4534.857142857142,11337.142857142857,33814.16228571429,32877.71428571429,53284.57142857141,298,31,2023,209,82113.30612244896,72.42857142857143,-28931.05240816326
duration_intensity_p60_waverys,run_g9,fold5,0.0,137908.69028571426,138313.14285714284,173458.28571428574,121.64325,122.0,153.0,27.1675,27.0,36.0,38.0685,38.0,49.0,0.0,0.0,0.0,7.8625,8.0,14.0,71318.28114285713,71423.99999999997,99766.8571428571,66590.40914285713,65755.42857142857,88429.71428571423,10657.197714285714,10203.42857142857,20406.857142857145,441,410,1644,66,82113.30612244896,72.42857142857143,55795.38416326529
